,id,year,Dept,treatment,profit,size,wageindex
23437,933783,2017,C1,0,13745,286,1.232813058
23438,933804,2003,C1,0,11225,320,1.179522536
23439,933804,2004,C1,0,11823,327,1.089988885
23440,933804,2005,C1,0,12978,327,1.702117047
23441,933804,2006,C1,0,13354,355,0.71905999
23442,933804,2007,C1,0,16639,323,0.418473337
23443,933804,2008,C1,0,12562,323,1.27104673
23444,933804,2009,C1,0,12534,338,1.821446401
23445,933804,2010,C1,0,14610,413,1.536846503
23446,933804,2011,C1,0,15425,413,1.528206581
23447,933804,2012,C1,0,16467,430,1.623995333
23448,933804,2013,C1,0,17629,398,0.547440753
23449,933804,2014,C1,0,18743,383,1.701056021
23450,933804,2015,C1,0,18244,383,1.466826247
23451,933804,2016,C1,0,17195,383,1.526392095
23452,933804,2017,C1,0,16589,383,1.264902924
23453,933810,2003,C1,0,12481,254,0.483620993
23454,933810,2004,C1,0,13023,254,1.622435647
23455,933810,2005,C1,0,14215,273,0.956211919
23456,933810,2006,C1,0,15541,290,1.052183446
23457,933810,2007,C1,0,15463,290,0.689958739
23458,933810,2008,C1,0,14934,290,1.101753693
23459,933810,2009,C1,0,15681,290,1.577741142
23460,933810,2010,C1,0,18457,290,1.701479335
23461,933820,2003,C1,0,9524,224,1.169003996
23462,933820,2004,C1,0,8704,224,1.067745845
23463,933820,2005,C1,0,7899,230,1.147105669
23464,933820,2006,C1,0,7862,230,1.392417594
23465,933820,2007,C1,0,8434,230,0.901526265
23466,933820,2008,C1,0,8909,230,1.174735457
23467,933820,2009,C1,0,9142,230,0.586050125
23468,933820,2010,C1,0,9634,230,1.234502581
23469,933820,2011,C1,0,13764,278,1.296945748
23470,933820,2012,C1,0,17887,279,1.338375835
23471,933820,2013,C1,0,15241,279,1.153109617
23472,933820,2014,C1,0,14731,279,1.221326552
23473,933820,2015,C1,0,10567,279,1.8240593
23474,933820,2016,C1,0,10830,279,1.47708469
23475,933820,2017,C1,0,10314,279,1.681496306
23476,933850,2003,C1,0,15060,331,0.975014425
23477,933850,2004,C1,0,15992,297,1.225053074
23478,933850,2005,C1,0,17316,297,0.810982631
23479,933850,2006,C1,0,17561,361,0.982203846
23480,933850,2007,C1,0,18222,361,1.150365805
23481,933850,2008,C1,0,19430,362,1.042471432
23482,933850,2009,C1,0,19568,362,1.037810819
23483,933850,2010,C1,0,18563,362,1.166613492
23484,933850,2011,C1,0,18655,362,1.187458228
23485,933850,2012,C1,0,19588,367,0.924982751
23486,933850,2013,C1,0,20113,409,1.053182563
23487,933850,2014,C1,0,21567,453,1.041242827
23488,933850,2015,C1,0,21393,453,1.198376859
23489,933850,2016,C1,0,20090,453,0.955436531
23490,933850,2017,C1,0,19438,453,1.087194024
23491,933853,2009,C1,0,17305,354,1.552778934
23492,933853,2010,C1,0,18705,356,1.528001427
23493,933853,2011,C1,0,19492,356,1.254227574
23494,933853,2012,C1,0,20957,356,1.740250218
23495,933853,2013,C1,0,20912,359,1.628957465
23496,933853,2014,C1,0,21032,359,1.593954328
23497,933853,2015,C1,0,20532,362,1.486659077
23498,933853,2016,C1,0,20723,418,1.646346772
23499,933853,2017,C1,0,21032,418,1.89048435
23500,933873,2003,C1,0,18128,284,1.299676926
23501,933873,2004,C1,0,17718,274,1.334737853
23502,933873,2005,C1,0,18212,344,1.351472028
23503,933873,2006,C1,0,17143,344,1.058119127
23504,933873,2007,C1,0,17621,340,1.130134059
23505,933873,2008,C1,0,17714,340,1.265265667
23506,933873,2009,C1,0,17354,340,1.196350847
23507,933873,2010,C1,0,18238,340,1.304839624
23508,933873,2011,C1,0,17969,340,1.19978653
23509,933873,2012,C1,0,18166,340,0.721305049
23510,933873,2013,C1,0,18166,340,0.719418673
23511,933873,2014,C1,0,18166,340,1.01333099
23512,933873,2015,C1,0,18166,340,1.529465171
23513,933873,2016,C1,0,18166,340,1.311043536
23514,933874,2003,C1,0,1603,85,1.450359897
23515,933874,2004,C1,0,1608,77,1.121703355
23516,933874,2005,C1,0,1467,77,1.361541509
23517,933874,2006,C1,0,1314,77,1.336258982
23518,933874,2007,C1,0,1331,77,1.593447873
23519,933874,2008,C1,0,1345,77,1.162921604
23520,933874,2009,C1,0,1365,77,1.348695625
23521,933874,2010,C1,0,1385,77,0.889605518
23522,933874,2011,C1,0,1336,77,1.363170799
23523,933874,2012,C1,0,1302,77,0.776682163
23524,933874,2013,C1,0,1268,77,1.098416994
23525,933874,2014,C1,0,1260,77,0.653660398
23526,933874,2015,C1,0,1207,77,1.03662414
23527,933874,2016,C1,0,1184,77,1.192833507
23528,933874,2017,C1,0,1139,63,0.902259566
23529,933885,2003,C1,0,15214,365,1.479879606
23530,933885,2004,C1,0,14226,365,1.079274845
23531,933885,2005,C1,0,16172,337,1.722886969
23532,933885,2006,C1,0,16966,337,1.083773475
23533,933885,2007,C1,0,16998,337,1.611340492
23534,933885,2008,C1,0,17848,337,1.275108655
23535,933885,2009,C1,0,17702,337,1.659895618
23536,933885,2010,C1,0,19330,398,1.483188907
23537,933885,2011,C1,0,19268,466,1.100282272
23538,933885,2012,C1,0,19330,451,1.213530701
23539,933885,2013,C1,0,19018,442,1.386763637
23540,933885,2014,C1,0,17865,442,0.45929649
23541,933885,2015,C1,0,18475,442,0.980846165
23542,933885,2016,C1,0,19593,442,1.248481694
23543,933885,2017,C1,0,17777,442,1.12151414
23544,933945,2003,C1,0,8487,182,1.588255506
23545,933945,2004,C1,0,8357,182,1.40632301
23546,933945,2005,C1,0,7991,182,2.019579883
23547,933945,2006,C1,0,8222,182,0.88586264
23548,933945,2007,C1,0,7947,182,1.193498539
23549,933945,2008,C1,0,7607,182,1.328093335
23550,933945,2009,C1,0,3106,182,0.938294144
23551,933945,2010,C1,0,3106,182,0.978845222
23552,933945,2011,C1,0,3106,182,1.449900943
23553,933945,2012,C1,0,3106,182,1.422265078
23554,939111,2003,C1,0,6294,151,1.029535739
23555,939111,2004,C1,0,6687,150,0.752840763
23556,939111,2005,C1,0,7691,150,0.81404133
23557,939111,2006,C1,0,9083,150,1.217165286
23558,939111,2007,C1,0,9943,150,1.149211856
23559,939111,2008,C1,0,10370,159,0.680682378
23560,939111,2009,C1,0,10255,159,0.889368134
23561,939111,2010,C1,0,9625,159,0.708586539
23562,939111,2011,C1,0,9985,159,1.031468013
23563,939111,2012,C1,0,10423,159,1.447461338
23564,939111,2013,C1,0,10489,159,1.218776545
23565,939111,2014,C1,0,10403,159,0.831997979
23566,939111,2015,C1,0,10586,159,1.059866082
23567,939111,2016,C1,0,10389,159,1.524015261
23568,939111,2017,C1,0,12410,202,0.734630657
23569,939972,2003,C1,0,7837,162,1.302735236
23570,939972,2004,C1,0,9105,165,0.794656814
23571,939972,2005,C1,0,8213,165,0.90487795
23572,939972,2006,C1,0,6880,165,1.077329714
23573,939972,2007,C1,0,7348,165,1.203133419
23574,939972,2008,C1,0,7981,165,1.75729923
23575,939972,2009,C1,0,7494,165,0.797719674
23576,939972,2010,C1,0,8761,165,1.058542406
23577,939972,2011,C1,0,7504,165,1.357364283
23578,939972,2012,C1,0,7415,165,1.647676197
23579,939972,2013,C1,0,7508,165,0.668815624
23580,939972,2014,C1,0,7674,152,1.957924468
23581,939972,2015,C1,0,7760,151,1.047309917
23582,939972,2016,C1,0,7356,151,1.211782471
23583,939972,2017,C1,0,6347,151,1.07870578
23584,940085,2003,A11,0,3581,97,1.047127898
23585,940085,2004,A11,0,3160,97,0.975988845
23586,940085,2005,A11,0,3553,89,1.28847446
23587,940085,2006,A11,0,3210,89,1.126502138
23588,940085,2007,A11,0,3088,89,0.987665529
23589,940085,2008,A11,0,3167,89,0.853171645
23590,940085,2009,A11,0,3040,89,0.700578446
23591,940085,2010,A11,0,3165,89,0.8850294
23592,940085,2011,A11,0,3173,101,1.677967994
23593,940085,2012,A11,0,3307,101,1.280491185
23594,940085,2013,A11,0,3239,101,1.677719155
23595,940085,2014,A11,0,2818,101,0.831231648
23596,940085,2015,A11,0,3371,101,0.858064055
23597,940085,2016,A11,0,2744,95,1.353896683
23598,940085,2017,A11,0,2744,95,1.468046463
23599,940215,2003,A11,0,3196,112,1.14917959
23600,940215,2004,A11,0,3427,98,1.404425224
23601,940215,2005,A11,0,2946,100,1.244372893
23602,940215,2006,A11,0,3278,100,1.857234292
23603,940215,2007,A11,0,2778,99,1.550061542
23604,940215,2008,A11,0,3190,93,1.241183144
23605,940215,2009,A11,0,3052,91,1.189674005
23606,940215,2010,A11,0,3090,85,1.792416412
23607,940215,2011,A11,0,3116,91,0.847554987
23608,940215,2012,A11,0,3183,96,0.962608414
23609,940215,2013,A11,0,3258,96,1.387472392
23610,940215,2014,A11,0,3153,96,1.206418832
23611,940215,2015,A11,0,3258,96,0.770606574
23612,940215,2016,A11,0,3291,96,1.250430279
23613,940215,2017,A11,0,3291,96,1.54934669
23614,950002,2003,H9,0,4883,152,0.968831042
23615,950002,2004,H9,0,4714,152,1.228664835
23616,950002,2005,H9,0,4743,152,1.347588944
23617,950002,2006,H9,0,4722,152,1.245240637
23618,950002,2007,H9,0,4906,152,1.974792781
23619,950002,2008,H9,0,5232,152,1.581722586
23620,950002,2009,H9,0,5415,152,0.814426413
23621,950002,2010,H9,0,4896,152,1.152713204
23622,950002,2011,H9,0,2948,152,0.628899967
23623,950002,2012,H9,0,6441,152,0.821893106
23624,950002,2013,H9,0,4401,152,0.962441404
23625,950002,2014,H9,0,4464,152,0.673083228
23626,950002,2015,H9,0,4250,152,1.226687981
23627,950003,2006,H9,0,3064,85,1.006191582
23628,950003,2007,H9,0,3122,85,1.090068063
23629,950003,2008,H9,0,3224,85,1.209987827
23630,950003,2009,H9,0,3312,85,0.864326949
23631,950003,2010,H9,0,3438,90,1.074020892
23632,950003,2011,H9,0,3369,90,1.167776707
23633,950003,2012,H9,0,3235,89,1.178634947
23634,950003,2013,H9,0,3340,89,0.87575036
23635,950003,2014,H9,0,2928,89,0.857314959
23636,950003,2015,H9,0,2903,89,1.067582099
23637,950003,2016,H9,0,3645,89,1.379202654
23638,950003,2017,H9,0,2976,83,1.352808391
23639,950050,2003,H9,0,8042,214,0.937439263
23640,950050,2004,H9,0,8274,213,1.173991159
23641,950050,2005,H9,0,8141,213,1.136665319
23642,950050,2006,H9,0,8871,213,0.995066811
23643,950050,2007,H9,0,9027,195,1.204220649
23644,950050,2008,H9,0,8740,191,0.928998023
23645,950050,2009,H9,0,8857,191,1.435469667
23646,950050,2010,H9,0,8764,191,0.887500779
23647,950050,2011,H9,0,8165,184,1.597871173
23648,950050,2012,H9,0,8374,188,1.406038068
23649,950050,2013,H9,0,8489,188,1.15821569
23650,950050,2014,H9,0,7891,191,1.302408035
23651,950050,2015,H9,0,7951,192,1.56167396
23652,950050,2016,H9,0,8474,192,1.293862679
23653,950050,2017,H9,0,8582,192,1.251216225
23654,950070,2003,H9,0,3823,103,0.959657159
23655,950070,2004,H9,0,4566,109,0.926097855
23656,950070,2005,H9,0,4511,105,1.041086491
23657,950070,2006,H9,0,4700,99,1.103881514
23658,950070,2007,H9,0,4583,99,0.951635434
23659,950070,2008,H9,0,4606,99,0.907164869
23660,950070,2009,H9,0,4573,99,0.866083532
23661,950070,2010,H9,0,4776,99,1.202997969
23662,950070,2011,H9,0,4803,99,0.735712078
23663,950070,2012,H9,0,4073,99,1.183560967
23664,950070,2013,H9,0,3781,99,1.209574678
23665,950070,2014,H9,0,3347,92,0.420714155
23666,950070,2015,H9,0,3476,115,0.936207852
23667,950070,2016,H9,0,3667,115,1.799374707
23668,950070,2017,H9,0,4177,115,0.812601581
23669,950290,2003,H9,0,10584,262,1.134058866
23670,950290,2004,H9,0,10696,262,0.935652546
23671,950290,2005,H9,0,10707,245,0.941155521
23672,950290,2006,H9,0,11126,246,0.999416657
23673,950290,2007,H9,0,11453,246,1.025620118
23674,950290,2008,H9,0,11675,246,1.571716626
23675,950290,2009,H9,0,11505,235,1.54308036
23676,950290,2010,H9,0,11665,235,1.18920318
23677,950290,2011,H9,0,10994,247,1.43893661
23678,950290,2012,H9,0,11543,247,1.033197684
23679,950290,2013,H9,0,11336,263,0.875754401
23680,950290,2014,H9,0,10752,263,0.986384121
23681,950290,2015,H9,0,10744,263,1.493109087
23682,950290,2016,H9,0,10445,263,1.312977866
23683,950290,2017,H9,0,11037,263,0.81080433
23684,950360,2003,H9,0,6891,283,0.751008202
23685,950360,2004,H9,0,6553,235,1.238486155
23686,950360,2005,H9,0,6804,235,1.100387558
23687,950360,2006,H9,0,6885,242,0.996318859
23688,950360,2007,H9,0,6827,233,0.688669229
23689,950360,2008,H9,0,7305,219,1.418414757
23690,950360,2009,H9,0,6860,242,1.235804899
23691,950360,2010,H9,0,6709,220,1.180915022
23692,950360,2011,H9,0,6604,220,1.358219368
23693,950360,2012,H9,0,6878,220,0.807662179
23694,950360,2013,H9,0,7101,220,1.281405296
23695,950360,2014,H9,0,6766,220,0.214532843
23696,950360,2015,H9,0,6658,220,1.236344617
23697,950360,2016,H9,0,6949,210,1.173947609
23698,950360,2017,H9,0,7092,210,1.510404978
23699,950380,2003,H9,0,19328,544,0.42011671
23700,950380,2004,H9,0,19124,566,0.889502079
23701,950380,2005,H9,0,19124,562,0.789568825
23702,950380,2006,H9,0,19124,566,1.154150075
23703,950380,2007,H9,0,19432,576,0.859375161
23704,950380,2008,H9,0,20078,555,1.01554942
23705,950380,2009,H9,0,21441,555,0.672816064
23706,950380,2010,H9,0,21088,555,0.661932201
23707,950380,2011,H9,0,21088,555,0.737045786
23708,950380,2012,H9,0,21088,555,1.235565191
23709,950380,2013,H9,0,21088,555,0.857413876
23710,950380,2014,H9,0,22856,555,0.643597665
23711,950380,2015,H9,0,23349,555,1.046619944
23712,950380,2016,H9,0,25469,518,0.831665223
23713,950380,2017,H9,0,26258,518,0.74074161
23714,950390,2003,H9,0,6094,252,1.502303107
23715,950390,2004,H9,0,6366,254,1.269694511
23716,950390,2005,H9,0,6298,243,1.227107095
23717,950390,2006,H9,0,6201,238,0.988615042
23718,950390,2007,H9,0,5109,238,1.458718668
23719,950390,2008,H9,0,5808,238,1.242865625
23720,950390,2009,H9,0,6033,238,1.159342436
23721,950390,2010,H9,0,5707,238,1.25246452
23722,950390,2011,H9,0,3286,238,1.124476298
23723,950390,2012,H9,0,6789,238,1.070938664
23724,950390,2013,H9,0,3920,238,0.715405076
23725,950390,2014,H9,0,3638,238,0.686418712
23726,950390,2015,H9,0,3275,238,0.531828426
23727,950425,2003,H9,0,6795,200,1.187904802
23728,950425,2004,H9,0,6657,195,1.157005228
23729,950425,2005,H9,0,6537,197,1.039812195
23730,950425,2006,H9,0,6874,197,1.043939811
23731,950425,2007,H9,0,6858,197,1.203751957
23732,950425,2008,H9,0,7230,197,1.22097198
23733,950425,2009,H9,0,7408,197,0.985780522
23734,950425,2010,H9,0,7336,197,1.033387545
23735,950425,2011,H9,0,7538,210,1.515370101
23736,950425,2012,H9,0,7318,210,1.3868562
23737,950425,2013,H9,0,7511,210,0.780746197
23738,950425,2014,H9,0,7966,210,0.862783185
23739,950425,2015,H9,0,7966,210,1.854801157
23740,950425,2016,H9,0,8101,210,1.663921464
23741,950425,2017,H9,0,8496,210,1.414974738
23742,950445,2003,H9,0,3128,119,1.51461178
23743,950445,2004,H9,0,3148,106,1.365091649
23744,950445,2005,H9,0,3255,96,0.246741724
23745,950445,2006,H9,0,3129,96,1.368919591
23746,950445,2007,H9,0,2806,96,0.752130483
23747,950445,2008,H9,0,2839,96,1.216720118
23748,950445,2009,H9,0,3065,96,1.043732758
23749,950445,2010,H9,0,3093,96,1.380787262
23750,950445,2011,H9,0,2723,96,1.44620084
23751,950445,2012,H9,0,2469,96,1.323619834
23752,950445,2013,H9,0,2648,96,1.187414858
23753,950445,2014,H9,0,2685,96,1.274764332
23754,950445,2015,H9,0,2901,93,1.614190643
23755,950445,2016,H9,0,3600,107,0.73014943
23756,950445,2017,H9,0,3962,107,1.116104584
23757,110070,2003,M5,0,4221,150,0.770716441
23758,110070,2004,M5,0,4601,150,0.807336335
23759,110070,2005,M5,0,4940,162,0.589555609
23760,110070,2006,M5,0,5056,162,1.174977161
23761,110070,2007,M5,0,4809,162,1.626261681
23762,110070,2008,M5,0,5192,162,0.940617895
23763,110070,2009,M5,0,5314,162,0.742319829
23764,110070,2010,M5,0,5175,162,0.912506415
23765,110070,2011,M5,0,5293,162,1.102692017
23766,110070,2012,M5,0,5054,162,0.846049273
23767,110070,2013,M5,0,5357,162,0.934818532
23768,110070,2014,M5,0,5130,162,0.996510622
23769,110070,2015,M5,1,5347,162,0.866870907
23770,110070,2016,M5,0,5750,162,0.836092939
23771,110070,2017,M5,0,4986,162,1.626246896
23772,110505,2003,M5,0,5600,153,0.676197371
23773,110505,2004,M5,0,5676,154,0.490881883
23774,110505,2005,M5,0,5575,136,0.456766691
23775,110505,2006,M5,0,5596,140,1.03737937
23776,110505,2007,M5,0,5661,144,0.959267877
23777,110505,2008,M5,0,5806,144,0.899719147
23778,110505,2009,M5,0,5326,137,0.824970893
23779,110505,2010,M5,0,5523,137,1.058525838
23780,110505,2011,M5,0,5655,137,1.007212446
23781,110505,2012,M5,0,5964,129,0.811167888
23782,110505,2013,M5,0,5398,129,1.0445631
23783,110505,2014,M5,0,5204,130,1.412331995
23784,110505,2015,M5,1,5101,131,1.196582779
23785,110505,2016,M5,0,3007,131,1.24588421
23786,110505,2017,M5,0,4643,131,0.743189945
23787,140005,2003,M1,0,14629,398,1.504247191
23788,140005,2004,M1,0,12725,340.5,0.646413969
23789,140005,2005,M1,0,23012,372,0.665654203
23790,140005,2006,M1,0,14467,372,0.676945209
23791,140005,2007,M1,0,14704,372,0.927839841
23792,140005,2008,M1,0,14531,372,1.723392494
23793,140005,2009,M1,1,8886,372,0.755189617
23794,140005,2010,M1,0,14823,332,1.29844023
23795,140005,2011,M1,0,14014,332,0.734825741
23796,140005,2012,M1,0,14217,315,1.247637446
23797,140005,2013,M1,0,13800,283,1.327841464
23798,140005,2014,M1,0,14119,283,0.621447827
23799,140005,2015,M1,0,14229,283,1.479691942
23800,140005,2016,M1,0,13613,307,0.328411612
23801,140005,2017,M1,0,12471,295,0.992371666
23802,142350,2003,M1,0,18258,364,1.137639971
23803,142350,2004,M1,0,17909,364,1.310187586
23804,142350,2005,M1,0,17419,87,0.972081011
23805,142350,2006,M1,0,18684,347,1.069698978
23806,142350,2007,M1,0,19653,347,0.814172986
23807,142350,2008,M1,0,19921,347,1.828777692
23808,142350,2009,M1,1,24182,347,0.86465887
23809,142350,2010,M1,0,19204,347,0.497654082
23810,142350,2011,M1,0,19121,328,1.064185141
23811,142350,2012,M1,0,16621,320,1.58191178
23812,142350,2013,M1,0,16995,320,0.738766743
23813,142350,2014,M1,0,17169,307,0.93326598
23814,142350,2015,M1,0,18482,307,1.020136752
23815,142350,2016,M1,0,18545,307,0.955505968
23816,142350,2017,M1,0,18272,307,1.406805892
23817,150160,2003,R9,0,8207,201,1.183508597
23818,150160,2004,R9,0,8608,199,1.493993484
23819,150160,2005,R9,0,9124,191,0.918718261
23820,150160,2006,R9,0,8818,192,0.960632941
23821,150160,2007,R9,0,8667,193,0.851075805
23822,150160,2008,R9,0,8891,194,0.951511291
23823,150160,2009,R9,0,8960,182,1.403696187
23824,150160,2010,R9,0,8716,184,1.101573251
23825,150160,2011,R9,0,9015,195,1.341594127
23826,150160,2012,R9,0,9189,204,1.531893711
23827,150160,2013,R9,0,8688,209,1.523775096
23828,150160,2014,R9,1,8537,207,0.942613529
23829,150160,2015,R9,0,8318,212,0.983825349
23830,150160,2016,R9,0,8235,214,0.718900213
23831,150160,2017,R9,0,8346,214,0.963934001
23832,160013,2011,C20,0,18899,311,0.641302318
23833,160013,2012,C20,0,23005,359,1.224163206
23834,160013,2013,C20,0,21073,362,0.973662931
23835,160013,2014,C20,0,20256,376,1.242917095
23836,160013,2015,C20,1,19666,363,1.153554748
23837,160013,2016,C20,0,20756,383,1.274493945
23838,160013,2017,C20,0,18597,378,1.348758776
23839,160500,2003,C20,0,4157,135,1.170979279
23840,160500,2004,C20,0,4322,135,1.182282684
23841,160500,2005,C20,0,4408,135,1.935734691
23842,160500,2006,C20,0,4299,135,1.636508206
23843,160500,2007,C20,0,4275,135,1.052524844
23844,160500,2008,C20,0,4221,135,1.272802592
23845,160500,2009,C20,0,4339,135,1.277371004
23846,160500,2010,C20,0,4395,135,1.349762276
23847,160500,2011,C20,0,4161,135,0.998748538
23848,160500,2012,C20,0,3845,135,1.468224486
23849,160500,2013,C20,0,4033,135,1.269123928
23850,160500,2014,C20,0,3774,135,1.585815113
23851,160500,2015,C20,1,3512,135,1.484484718
23852,160500,2016,C20,0,3515,135,1.028149494
23853,160500,2017,C20,0,3288,135,1.490373933
23854,160610,2003,C20,0,3975,142,1.126229099
23855,160610,2004,C20,0,3987,116,1.65618088
23856,160610,2005,C20,0,4105,116,1.232264824
23857,160610,2006,C20,1,4025,116,0.947690626
23858,160610,2007,C20,0,3622,116,1.277982493
23859,160610,2008,C20,0,3362,116,1.317701871
23860,160610,2009,C20,0,3583,116,1.272077356
23861,160610,2010,C20,0,3523,116,1.222575718
23862,160610,2011,C20,0,3440,116,1.358999618
23863,160610,2012,C20,0,3394,116,1.067350421
23864,160610,2013,C20,0,3320,116,1.960839487
23865,160610,2014,C20,0,3171,116,1.196887658
23866,160610,2015,C20,0,3393,116,1.656433384
23867,160610,2016,C20,0,3218,116,1.279268624
23868,160610,2017,C20,0,3173,116,0.703569336
23869,160810,2003,C20,0,5656,168,1.432387807
23870,160810,2004,C20,0,5879,168,1.536848819
23871,160810,2005,C20,0,5923,168,1.104917327
23872,160810,2006,C20,0,6140,168,1.102905264
23873,160810,2007,C20,0,6146,168,1.162234256
23874,160810,2008,C20,0,6170,168,1.741926723
23875,160810,2009,C20,0,6133,168,1.12650652
23876,160810,2010,C20,0,5807,129,0.499778767
23877,160810,2011,C20,0,5985,129,1.565048514
23878,160810,2012,C20,0,6295,129,0.982916242
23879,160810,2013,C20,0,6334,129,0.965134506
23880,160810,2014,C20,1,5921,129,1.229759832
23881,160810,2015,C20,0,6100,129,1.520772386
23882,160810,2016,C20,0,5245,129,1.320613467
23883,160810,2017,C20,0,5041,129,1.161275997
23884,210170,2003,N25,0,5133,171,0.565719376
23885,210170,2004,N25,0,4902,171,0.886835889
23886,210170,2005,N25,0,4996,171,0.83158913
23887,210170,2006,N25,0,4971,171,0.782278023
23888,210170,2007,N25,1,5925,171,0.550392746
23889,210170,2008,N25,0,6345,171,0.676476528
23890,210170,2009,N25,0,6512,171,0.486381073
23891,210170,2010,N25,0,6569,171,1.027138479
23892,210170,2011,N25,0,6772,171,1.076729871
23893,210170,2012,N25,0,6731,173,0.769678863
23894,210170,2013,N25,0,6585,173,0.902894198
23895,210170,2014,N25,0,9543,178,0.851042938
23896,210170,2015,N25,0,6563,150,0.746031187
23897,210170,2016,N25,0,6124,150,0.709202654
23898,210170,2017,N25,0,5891,150,1.204699183
23899,210250,2003,N25,0,2649,116,1.328812266
23900,210250,2004,N25,0,2645,116,0.464547761
23901,210250,2005,N25,0,2452,116,0.766486324
23902,210250,2006,N25,0,2578,116,1.353258367
23903,210250,2007,N25,0,2631,116,0.625172609
23904,210250,2008,N25,0,2578,116,0.938788615
23905,210250,2009,N25,0,2665,116,1.09687888
23906,210250,2010,N25,0,2574,116,0.976562371
23907,210250,2011,N25,0,2362,116,1.089234188
23908,210250,2012,N25,0,2282,88,0.846517549
23909,210250,2013,N25,0,2236,88,1.00332263
23910,210250,2014,N25,1,2099,88,0.254687397
23911,210250,2015,N25,0,2001,88,0.793353595
23912,210250,2016,N25,0,1870,88,0.927306785
23913,210250,2017,N25,0,1672,88,1.288368727
23914,210335,2003,N25,0,5422,294,1.590111971
23915,210335,2004,N25,0,5222,273,1.440769391
23916,210335,2005,N25,0,6412,273,1.373781133
23917,210335,2006,N25,0,7982,273,1.703476961
23918,210335,2007,N25,0,8293,273,1.544303036
23919,210335,2008,N25,0,8721,205,2.131737924
23920,210335,2009,N25,0,8784,225,1.705296594
23921,210335,2010,N25,0,8527,225,1.209378801
23922,210335,2011,N25,0,8677,273,1.186291869
23923,210335,2012,N25,0,8339,273,1.410861193
23924,210335,2013,N25,0,8292,285,1.581401456
23925,210335,2014,N25,0,7964,253,1.518770218
23926,210335,2015,N25,1,7707,253,0.694007031
23927,210335,2016,N25,0,8137,253,1.5663636
23928,210335,2017,N25,0,7704,233,1.035751713
23929,211200,2003,N25,0,6897,194,1.696917413
23930,211200,2004,N25,0,6765,190,1.492730606
23931,211200,2005,N25,0,6862,194,0.581974645
23932,211200,2006,N25,1,6982,194,1.071599868
23933,211200,2007,N25,0,7192,194,1.026964772
23934,211200,2008,N25,0,7202,194,0.39773184
23935,211200,2009,N25,0,7389,194,0.739868749
23936,211200,2010,N25,0,7386,194,1.510777171
23937,211200,2011,N25,0,7786,194,0.817529059
23938,211200,2012,N25,0,7922,194,1.37037182
23939,211200,2013,N25,0,8252,194,1.700190526
23940,211200,2014,N25,0,8435,194,1.712766293
23941,211200,2015,N25,0,7867,194,1.499840799
23942,211200,2016,N25,0,7406,194,1.7173864
23943,211200,2017,N25,0,6966,194,1.807169715
23944,211540,2003,N25,0,4738,209,1.246524301
23945,211540,2004,N25,0,4519,209,0.249042395
23946,211540,2005,N25,0,4418,209,0.992980125
23947,211540,2006,N25,0,4704,209,0.810702144
23948,211540,2007,N25,0,4811,209,0.547381853
23949,211540,2008,N25,0,4789,209,1.207007471
23950,211540,2009,N25,0,5234,209,0.513494212
23951,211540,2010,N25,0,5247,168,0.752655857
23952,211540,2011,N25,0,5081,168,0.459738812
23953,211540,2012,N25,0,5125,168,0.678278654
23954,211540,2013,N25,0,4769,153,0.51219043
23955,211540,2014,N25,0,4617,150,1.25767672
23956,211540,2015,N25,1,4741,146,0.913864655
23957,211540,2016,N25,0,4569,146,0.751243467
23958,211540,2017,N25,0,4377,146,0.908083842
23959,211700,2003,N25,0,6502,184,1.397842402
23960,211700,2004,N25,0,6422,184,1.072536616
23961,211700,2005,N25,1,7039,184,1.180900521
23962,211700,2006,N25,0,7102,184,1.550644263
23963,211700,2007,N25,0,6610,184,1.893425364
23964,211740,2003,N25,0,2476,116,1.217958563
23965,211740,2004,N25,0,2345,116,0.936748902
23966,211740,2005,N25,0,2338,116,1.389119016
23967,211740,2006,N25,1,2260,116,0.957515771
23968,211740,2007,N25,0,3711,158,0.55980254
23969,211740,2008,N25,0,3677,154,0.868570629
23970,211740,2009,N25,0,3766,154,0.857838676
23971,211740,2010,N25,0,3878,154,0.981661614
23972,211740,2011,N25,0,3791,154,0.607189506
23973,211740,2012,N25,0,3715,154,0.631981843
23974,211740,2013,N25,0,3723,154,1.301192467
23975,211740,2014,N25,0,3536,154,0.885582566
23976,212130,2003,N25,0,6721,235,0.89943194
23977,212130,2004,N25,0,6582,235,1.058040183
23978,212130,2005,N25,0,6352,225,1.309225371
23979,212130,2006,N25,0,5932,181,0.869040039
23980,212130,2007,N25,0,6062,187,1.109434916
23981,212130,2008,N25,0,6572,225,1.365244635
23982,212130,2009,N25,0,6299,179,1.192233147
23983,212130,2010,N25,0,6641,165,0.760669632
23984,212130,2011,N25,1,6440,172,0.819242695
23985,212130,2012,N25,0,6609,172,0.949536773
23986,212130,2013,N25,0,6439,172,1.188859994
23987,212130,2014,N25,0,6282,176,1.205697213
23988,212130,2015,N25,0,4786,115,1.075346021
23989,212130,2016,N25,0,3941,115,0.559908292
23990,212130,2017,N25,0,3854,115,0.589771004
23991,212140,2003,N25,0,6746,222,0.778348158
23992,212140,2004,N25,0,6911,210,1.033933337
23993,212140,2005,N25,0,6995,195,1.119706262
23994,212140,2006,N25,0,7561,195,0.514016601
23995,212140,2007,N25,0,7421,195,0.971384569
